rec_movieId,title,genres
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama
955,Bringing Up Baby (1938),Comedy|Romance
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
46865,Little Man (2006),Comedy
25797,Gold Diggers of 1933 (1933),Musical
2398,Miracle on 34th Street (1947),Comedy|Drama
4885,Domestic Disturbance (2001),Thriller
2837,Bedrooms & Hallways (1998),Comedy|Romance
3795,"Five Senses, The (1999)",Drama
114707,Horns (2014),Horror|Mystery
158254,Kindergarten Cop 2 (2016),Action|Comedy
180265,Jim & Andy: The Great Beyond (2017),Documentary
161024,Jim Jefferies: Freedumb (2016),Comedy
131796,Woman in Gold (2015),Drama
72874,"Peacekeeper, The (1997)",Action
88179,One Day (2011),Drama|Romance
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
979,Nothing Personal (1995),Drama|War
4517,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
54934,"Brothers Solomon, The (2007)",Comedy
100106,"Pervert's Guide to Ideology, The (2012)",Documentary
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
2226,"Ring, The (1927)",Drama
2153,"Avengers, The (1998)",Action|Adventure
142997,Hotel Transylvania 2 (2015),Animation|Comedy
52867,"Ex, The (2007)",Comedy|Romance
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
5938,Deathtrap (1982),Comedy|Crime|Mystery|Thriller
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi
184641,Fullmetal Alchemist 2018 (2017),Action|Adventure|Fantasy
49276,Let's Go to Prison (2006),Comedy
107436,Haunter (2013),Horror|Mystery|Thriller
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
56563,Helvetica (2007),Documentary
5588,"Hills Have Eyes, The (1977)",Horror
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
7937,"Silence, The (Tystnaden) (1963)",Drama
6692,Stoked: The Rise and Fall of Gator (2002),Documentary
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller
26317,Emmanuelle (1974),Drama|Romance
74089,Peter Pan (1960),Children|Fantasy|Musical
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller
101739,Evil Dead (2013),Horror
3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama
91981,Sacrifice (Zhao shi gu er) (2010),Drama
26365,Futureworld (1976),Sci-Fi|Thriller
26947,Pusher (1996),Crime|Thriller
2281,Monument Ave. (1998),Action|Crime|Drama
4750,3 Ninjas Knuckle Up (1995),Action|Children
5348,Hollywood Ending (2002),Comedy|Drama
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
5941,Drumline (2002),Comedy|Drama|Musical|Romance
2515,Children of the Corn II: The Final Sacrifice (1993),Horror
173253,Vir Das: Abroad Understanding (2017),Comedy
31422,Are We There Yet? (2005),Children|Comedy
92008,Haywire (2011),Action|Thriller
1336,Body Parts (1991),Horror|Thriller
5334,Cadillac Man (1990),Comedy|Crime
2623,Trippin' (1999),Comedy
76060,"Slammin' Salmon, The (2009)",Comedy
81417,Paranormal Activity 2 (2010),Horror|IMAX
6837,Love Affair (1939),Comedy|Drama|Romance
1599,Steel (1997),Action
155288,Eye in the Sky (2016),Drama|Thriller|War
166946,The Founder (2016),Drama
89386,Pearl Jam Twenty (2011),Documentary|Musical
106889,Tim's Vermeer (2013),Documentary
132584,The Even Stevens Movie (2003),Children|Comedy
160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi
4831,Can't Stop the Music (1980),Comedy|Musical
116977,Dumb and Dumber To (2014),Comedy
5843,Toy Soldiers (1991),Action|Drama
4159,3000 Miles to Graceland (2001),Action|Thriller
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
6055,Sugar Hill (1994),Drama
5120,Sleuth (1972),Comedy|Mystery|Thriller
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
112911,Hercules (2014),Action|Adventure
42013,"Ringer, The (2005)",Comedy
174681,"Oh, Hello: On Broadway (2017)",Comedy
116738,DeadHeads (2011),Adventure|Comedy|Horror
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy
88267,Winnie the Pooh (2011),Animation|Children|Comedy
94867,"Pact, The (2012)",Horror|Mystery|Thriller
113159,Life After Beth (2014),Comedy|Horror|Romance
36931,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama
103219,Maniac (2012),Horror|Thriller
102852,With Great Power: The Stan Lee Story (2012),Documentary
92643,Monsieur Lazhar (2011),Children|Comedy|Drama
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance
116044,Christmas in Connecticut (1992),Comedy|Romance
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror
8532,"Door in the Floor, The (2004)",Drama
165645,Bad Santa 2 (2016),Comedy
4505,For Keeps (1988),Drama|Romance
128512,Paper Towns (2015),Drama|Mystery|Romance
7636,Raising Cain (1992),Horror|Thriller
131739,Batman vs. Robin (2015),Action|Adventure|Animation
100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX
3933,"Killer Shrews, The (1959)",Horror|Sci-Fi
2687,Tarzan (1999),Adventure|Animation|Children|Drama
1350,"Omen, The (1976)",Horror|Mystery|Thriller
118834,National Lampoon's Bag Boy (2007),Comedy
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
27105,Purgatory (1999),Fantasy|Western
8380,Father Hood (1993),Comedy
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
42285,"Dentist, The (1996)",Horror|Thriller
110773,"Haunted House 2, A (2014)",Comedy|Horror
6963,Devil's Playground (2002),Documentary
7079,"Hunchback of Notre Dame, The (1939)",Drama
73681,"Concert, Le (2009)",Comedy|Drama
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy
60293,"Wackness, The (2008)",Comedy|Drama|Romance
2682,Limbo (1999),Drama
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy
80166,"Switch, The (2010)",Comedy|Romance
4699,Original Sin (2001),Drama|Romance|Thriller
121342,Carry on Cruising (1962),Comedy|Romance
104644,Maria Bamford: The Special Special Special! (2012),Comedy
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed)
3251,Agnes of God (1985),Drama|Mystery
112316,Jersey Boys (2014),Drama|Musical
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy
140247,The Gift (2015),Drama|Horror
123200,Jim Jefferies: I Swear to God (2009),Comedy
121372,Bill Burr: Let It Go (2010),Comedy
162602,The Girl on the Train (2016),Thriller
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller
7262,Catch That Kid (2004),Action|Adventure|Children|Comedy|Crime
1095,Glengarry Glen Ross (1992),Drama
103596,Sharknado (2013),Sci-Fi
1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
8632,Secret Society (2002),Comedy
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama
118270,Hellbenders (2012),Comedy|Horror|Thriller
155774,Neon Bull (2015),Adventure
76738,Steam of Life (Miesten vuoro) (2010),Documentary
2856,I Saw What You Did (1965),Thriller
127180,"Story of Film: An Odyssey, The (2011)",Documentary
3042,Meatballs III (1987),Comedy
6883,Sylvia (2003),Drama|Romance
6036,Secret Admirer (1985),Comedy|Romance
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
4623,Major League (1989),Comedy
5707,Absence of Malice (1981),Drama|Romance
31049,Out Cold (1989),Comedy|Thriller
237,Forget Paris (1995),Comedy|Romance
64501,Che: Part Two (2008),Drama|War
76030,Case 39 (2009),Horror|Thriller
27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western
2433,"Civil Action, A (1998)",Drama
156607,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
352,Crooklyn (1994),Comedy|Drama
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller
105325,Bad Milo (Bad Milo!) (2013),Comedy|Horror
48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),Comedy
5840,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama
4111,Gardens of Stone (1987),Drama|War
1170,Best of the Best 3: No Turning Back (1995),Action
53953,1408 (2007),Drama|Horror|Thriller
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy
45648,Game 6 (2005),Comedy|Drama
31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller
1985,Halloween 4: The Return of Michael Myers (1988),Horror
78746,Best Worst Movie (2009),Documentary
619,Ed (1996),Comedy
193581,Black Butler: Book of the Atlantic (2017),Action|Animation|Comedy|Fantasy
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance
7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama
3790,Groove (2000),Drama
7708,Bedazzled (1967),Comedy|Fantasy
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
159161,Ali Wong: Baby Cobra (2016),(no genres listed)
160289,O.J.: Made in America (2016),Documentary
4483,Caddyshack II (1988),Comedy
33132,State Property 2 (2005),Action|Crime|Drama
3127,Holy Smoke (1999),Comedy|Drama
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama
7310,Raw Deal (1986),Action
3135,"Great Santini, The (1979)",Drama
116718,Volga - Volga (1938),Comedy|Musical
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
6975,Funny Games (1997),Drama|Horror|Thriller
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama
1184,Mediterraneo (1991),Comedy|Drama
6238,Green Card (1990),Comedy|Drama|Romance
117364,Virunga (2014),Documentary|War
147002,Eros (2004),Drama|Romance
74508,Persuasion (2007),Drama|Romance
8593,Juice (1992),Action|Crime|Drama|Thriller
48319,Flyboys (2006),Action|Adventure|Drama|War
8978,Christmas with the Kranks (2004),Children|Comedy
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western
103027,Much Ado About Nothing (2012),Comedy|Drama|Romance
6862,Out of Time (2003),Crime|Drama|Thriller
51562,Babylon 5: The Gathering (1993),Sci-Fi
7340,Just One of the Guys (1985),Comedy
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
6057,Biker Boyz (2003),Action|Crime|Drama
109313,Chouchou (2003),Comedy
100906,Maniac Cop 2 (1990),Action|Horror|Thriller
3724,Coming Home (1978),Drama|War
190215,Liquid Truth (2017),Drama
103449,Passion (2012),Crime|Drama|Mystery|Thriller
4307,"Fast Food, Fast Women (2000)",Comedy|Romance
49917,When the Levees Broke: A Requiem in Four Acts (2006),Documentary
79073,When You're Strange (2009),Documentary
33629,Airborne (1993),Adventure|Comedy
42943,Revolution (1985),Adventure|Drama|War
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi
111360,Lucy (2014),Action|Sci-Fi
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary
184349,Elsa & Fred (2005),Comedy|Drama|Romance
4508,Gorillas in the Mist (1988),Drama
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
56274,Margot at the Wedding (2007),Drama
65601,My Bloody Valentine 3-D (2009),Horror|Thriller
4181,Tapeheads (1988),Comedy
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
1686,Red Corner (1997),Crime|Thriller
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller
5416,Cherish (2002),Comedy|Drama|Thriller
5480,Stuart Little 2 (2002),Children|Comedy
3011,"They Shoot Horses, Don't They? (1969)",Drama
111113,Neighbors (2014),Comedy
3816,"Official Story, The (La historia oficial) (1985)",Drama
100714,Before Midnight (2013),Drama|Romance
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
148238,A Very Murray Christmas (2015),Comedy
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance
118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller
2439,Affliction (1997),Drama
58287,Descent (2007),Drama|Thriller
129250,Superfast! (2015),(no genres listed)
55292,"Comebacks, The (2007)",Comedy
3692,Class of Nuke 'Em High (1986),Comedy|Horror
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy
57910,Teeth (2007),Comedy|Horror
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy
7647,Noises Off... (1992),Comedy
4775,Glitter (2001),Drama|Musical|Romance
4675,Three Fugitives (1989),Action|Comedy
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime
4646,Greenfingers (2000),Comedy|Drama
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi
34129,Rebound (2005),Comedy
87192,Attack the Block (2011),Action|Comedy|Sci-Fi
5103,"Sandlot, The (1993)",Children|Comedy|Drama
171631,Maria Bamford: Old Baby,(no genres listed)
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi
158956,Kill Command (2016),Action|Horror|Sci-Fi
144352,Unforgiven (2013),Action|Crime|Drama
5839,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama
8581,Pirates of Silicon Valley (1999),Documentary|Drama
59985,Chaos Theory (2007),Comedy|Drama|Romance
6997,Hoffa (1992),Crime|Drama
6514,Ring of Terror (1962),Horror
3733,"Paper Chase, The (1973)",Drama
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
2304,Love Is the Devil (1998),Drama
27776,Red Lights (Feux rouges) (2004),Drama
160684,Marauders (2016),Action
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller
27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller
70208,"Perfect Getaway, A (2009)",Horror|Thriller
183295,Insidious: The Last Key (2018),Horror|Mystery|Thriller
193573,Love Live! The School Idol Movie (2015),Animation
60857,"Tracey Fragments, The (2007)",Drama
60894,"Edge of Love, The (2008)",Drama|Romance|War
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller
50440,Primeval (2007),Horror|Thriller
137517,Carnival Magic (1981),Drama|Fantasy
5700,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi
5694,Staying Alive (1983),Comedy|Drama|Musical
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation
184997,"Love, Simon (2018)",Comedy|Drama
128852,Chris Rock: Bigger & Blacker (1999),Comedy
80727,Middle Men (2009),Comedy|Crime|Drama
5077,Cousins (1989),Comedy|Romance
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
7562,Dobermann (1997),Action|Crime
104908,Insidious: Chapter 2 (2013),Horror|Thriller
71579,"Education, An (2009)",Drama|Romance
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
156609,Neighbors 2: Sorority Rising (2016),Comedy
115065,Justin and the Knights of Valour (2013),Adventure|Animation
106062,Jackass Presents: Bad Grandpa (2013),Comedy
145724,Idaho Transfer (1973),Sci-Fi
82095,Skyline (2010),Sci-Fi|Thriller
117895,Maze Runner: Scorch Trials (2015),Action|Thriller
2154,How Stella Got Her Groove Back (1998),Drama|Romance
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy
121129,The Hungover Games (2014),Comedy
97904,Smashed (2012),Comedy|Drama
28,Persuasion (1995),Drama|Romance
47124,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama
103655,R.I.P.D. (2013),Action|Comedy|Fantasy
84523,Kill! (Kiru) (1968),Action|Comedy|Drama
2361,Pink Flamingos (1972),Comedy
8043,Jack the Bear (1993),Comedy|Drama
2332,Belly (1998),Crime|Drama
56620,"Deaths of Ian Stone, The (2007)",Horror|Thriller
74683,Mike Bassett: England Manager (2001),Comedy
42946,Project A ('A' gai waak) (1983),Action|Comedy
4925,"Cheap Detective, The (1978)",Comedy
125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy
121253,The Town that Dreaded Sundown (2014),Horror|Thriller
4138,My Demon Lover (1987),Comedy|Horror
3280,"Baby, The (1973)",Horror
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller
171751,Munna bhai M.B.B.S. (2003),Comedy
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy
6313,Sibling Rivalry (1990),Comedy
54745,Rocket Science (2007),Comedy|Drama
6186,Gods and Generals (2003),Action|Drama|War
102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary
1931,Mutiny on the Bounty (1935),Adventure|Drama
48001,"Bow, The (Hwal) (2005)",Drama|Romance
84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance
34811,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller
87660,Too Big to Fail (2011),Drama
5094,Rollerball (2002),Action|Sci-Fi
7071,"Woman Under the Influence, A (1974)",Drama
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller
4722,All Over the Guy (2001),Comedy
48879,Catch a Fire (2006),Drama|Thriller
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller
6049,Ethan Frome (1993),Drama
1541,Addicted to Love (1997),Comedy|Romance
4153,Down to Earth (2001),Comedy|Fantasy|Romance
104017,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi
116529,Stalingrad (2013),Action|Drama|War|IMAX
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama
8918,Eulogy (2004),Comedy|Crime|Drama
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
128099,Jim Jefferies: BARE (2014),Comedy
183959,Tom Segura: Disgraceful (2018),Comedy
168846,Neal Brennan: 3 Mics (2017),Comedy
109853,Barefoot (2014),Comedy|Drama|Romance
66427,My Name Is Bruce (2007),Comedy|Horror
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War
146682,Twinsters (2015),Documentary
26523,"Silent Night, Deadly Night (1984)",Horror|Thriller
1401,Ghosts of Mississippi (1996),Drama
1425,Fierce Creatures (1997),Comedy
6374,"In-Laws, The (2003)",Comedy
102749,Captain America II: Death Too Soon (1979),Action|Crime
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama
2264,We're No Angels (1989),Comedy|Crime
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime
1627,U Turn (1997),Crime|Drama|Mystery
773,Touki Bouki (1973),Drama
5455,"Object of Beauty, The (1991)",Comedy|Drama
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
116138,Leviathan (2014),Drama
2754,Deadtime Stories (1987),Horror
102025,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi
50685,Waitress (2007),Comedy|Drama|Romance
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance
67168,Dance of the Dead (2008),Adventure|Comedy|Horror
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
93819,Absentia (2011),Horror
94810,Eva (2011),Drama|Fantasy|Sci-Fi
158027,SORI: Voice from the Heart (2016),Drama|Sci-Fi
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
169670,The Void (2016),Horror
157865,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi
7938,Winter Light (Nattvardsgästerna) (1963),Drama
2252,Hero (1992),Comedy|Drama
37475,"Unfinished Life, An (2005)",Drama
157172,Wizards of the Lost Kingdom II (1989),Action|Fantasy
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi
62299,Alone in the Dark II (2008),Action|Horror
3596,Screwed (2000),Comedy
74228,Triangle (2009),Drama|Horror|Mystery|Thriller
26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
66511,Berlin Calling (2008),Comedy|Drama
2868,Fright Night Part II (1988),Horror
124853,Why Man Creates (1968),Animation|Documentary
127114,The End of the Tour (2015),Drama
42176,"Ear, The (Ucho) (1970)",Drama|Thriller
7205,"Wind and the Lion, The (1975)",Adventure
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
3064,Poison Ivy: New Seduction (1997),Drama|Thriller
84273,Zeitgeist: Moving Forward (2011),Documentary
50147,Black Christmas (2006),Action|Horror|Thriller
65651,Fire and Ice (2008),Adventure|Fantasy
111320,Mom's Night Out (2014),Comedy
95939,"Angels' Share, The (2012)",Comedy|Drama
4497,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
127116,Experimenter (2015),Drama
178323,Gaga: Five Foot Two (2017),Documentary
181659,Craig Ferguson: Tickle Fight (2017),Comedy
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy
27865,Azumi (2003),Action|Adventure|Drama|Thriller
71910,"Tournament, The (2009)",Action
105121,Inescapable (2012),Action|Drama|War
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy
5015,Monster's Ball (2001),Drama|Romance
59604,"Girl Next Door, The (2007)",Crime|Drama|Horror|Thriller
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi
4316,Ice Castles (1978),Drama
127204,The Overnight (2015),Comedy
6816,Three O'Clock High (1987),Comedy
4583,Disorganized Crime (1989),Action|Comedy
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary
134847,Ghost Graduation (2012),Comedy
71468,Ink (2009),Action|Fantasy|Sci-Fi
65631,Battle in Seattle (2007),Action|Drama
280,Murder in the First (1995),Drama|Thriller
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller
2615,My Science Project (1985),Adventure|Sci-Fi
27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
160422,The Wooden Horse (1950),Drama|War
100397,"ABCs of Death, The (2012)",Horror
102590,Darkon (2006),Documentary|Fantasy
59336,Redbelt (2008),Action|Drama
122627,Oblivion 2: Backlash (1996),Sci-Fi
71810,Legionnaire (1998),Action|Adventure|Drama|War
2425,"General, The (1998)",Crime
3537,Where the Money Is (2000),Comedy|Drama
6587,Gigli (2003),Comedy|Crime|Romance
4155,Sweet November (2001),Drama|Romance
645,Nelly & Monsieur Arnaud (1995),Drama
48678,Feast (2005),Action|Comedy|Horror|Thriller
4852,Bones (2001),Horror
26792,Sidekicks (1992),Action|Adventure|Children|Comedy
1672,"Rainmaker, The (1997)",Drama
6302,Beginning of the End (1957),Sci-Fi
151315,Ride Along 2 (2016),Action|Comedy
32243,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime
50923,"Astronaut Farmer, The (2007)",Drama
151745,Reptilicus (1961),Horror|Sci-Fi
3667,Rent-A-Cop (1988),Action|Comedy|Crime
91628,New Year's Eve (2011),Comedy|Romance
158882,All Yours (2016),Comedy|Drama|Romance
141928,Bloodsucking Bastards (2015),Comedy|Horror
90769,Starsuckers (2009),Documentary
61394,"Onion Movie, The (2008)",Comedy
85213,"Sunset Limited, The (2011)",Drama
5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi
2574,"Out-of-Towners, The (1999)",Comedy
31223,Racing Stripes (2005),Children|Comedy
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
102735,Captain America (1979),Action|Drama
1807,"Cool, Dry Place, A (1998)",Drama
1419,Walkabout (1971),Adventure|Drama
175577,Rory Scovel Tries Stand-Up for the First Time (2017),Comedy
181139,Lynne Koplitz: Hormonal Beast (2017),Comedy
27441,Blood: The Last Vampire (2000),Action|Animation|Horror
1502,Kissed (1996),Drama|Romance
138186,Sorrow (2015),Crime|Drama|Horror
7781,Twister (1990),Comedy
84553,Pekka ja Pätkä salapoliiseina (1957),Comedy
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery
5613,8 Women (2002),Comedy|Crime|Musical|Mystery
34359,Georgy Girl (1966),Comedy
6030,Girls! Girls! Girls! (1962),Comedy|Musical
33158,xXx: State of the Union (2005),Action|Crime|Thriller
94896,Bernie (2011),Comedy|Crime|Drama
4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
95449,Magic Mike (2012),Drama|Romance
3731,Cutter's Way (1981),Drama|Thriller
77191,Death at a Funeral (2010),Comedy
72714,Earthlings (2006),Documentary
4723,"Deep End, The (2001)",Drama
59995,Boy A (2007),Crime|Drama
3671,Blazing Saddles (1974),Comedy|Western
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
38992,Two for the Money (2005),Drama
5333,Bob le Flambeur (1955),Crime|Drama
122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller
26828,Mr. Nanny (1993),Action|Children|Comedy
88069,Delhi Belly (2011),Comedy|Crime
136511,Jeff Dunham: All Over the Map (2014),Comedy
